SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,LOCALE_NAME,EntityType,TOTAL_ENROLLMENT,MALE_ENROLLMENT,FEMALE_ENROLLMENT,AMERICAN_INDIAN_ENROLLMENT,ASIAN_ENROLLMENT,AFRICAN_AMERICAN_ENROLLMENT,HISPANIC_ENROLLMENT,HAWAIIAN_ENROLLMENT,WHITE_ENROLLMENT,TWO_OR_MORE_RACES_ENROLLMENT,KINDERGARTEN_ENROLLMENT,GRADE_1_ENROLLMENT,GRADE_2_ENROLLMENT,GRADE_3_ENROLLMENT,GRADE_4_ENROLLMENT,GRADE_5_ENROLLMENT,GRADE_6_ENROLLMENT,GRADE_7_ENROLLMENT,GRADE_8_ENROLLMENT,GRADE_9_ENROLLMENT,GRADE_10_ENROLLMENT,GRADE_11_ENROLLMENT,GRADE_12_ENROLLMENT,ECONOMIC_DISADVANTAGED_ENROLLMENT,SPECIAL_EDUCATION_ENROLLMENT,ENGLISH_LANGUAGE_LEARNERS_ENROLLMENT,HOMELESS_ENROLLMENT,MIGRANT_ENROLLMENT,AYP_STATUS,AYP_PHASE,GRADE_3_MATH_TESTED,GRADE_3_MATH_PROFICIENT,GRADE_3_MATH_AVG_SS,GRADE_4_MATH_TESTED,GRADE_4_MATH_PROFICIENT,GRADE_4_MATH_AVG_SS,GRADE_5_MATH_TESTED,GRADE_5_MATH_PROFICIENT,GRADE_5_MATH_AVG_SS,GRADE_6_MATH_TESTED,GRADE_6_MATH_PROFICIENT,GRADE_6_MATH_AVG_SS,GRADE_7_MATH_TESTED,GRADE_7_MATH_PROFICIENT,GRADE_7_MATH_AVG_SS,GRADE_8_MATH_TESTED,GRADE_8_MATH_PROFICIENT,GRADE_8_MATH_AVG_SS,GRADE_3_READING_TESTED,GRADE_3_READING_PROFICIENT,GRADE_3_READING_AVG_SS,GRADE_4_READING_TESTED,GRADE_4_READING_PROFICIENT,GRADE_4_READING_AVG_SS,GRADE_5_READING_TESTED,GRADE_5_READING_PROFICIENT,GRADE_5_READING_AVG_SS,GRADE_6_READING_TESTED,GRADE_6_READING_PROFICIENT,GRADE_6_READING_AVG_SS,GRADE_7_READING_TESTED,GRADE_7_READING_PROFICIENT,GRADE_7_READING_AVG_SS,GRADE_8_READING_TESTED,GRADE_8_READING_PROFICIENT,GRADE_8_READING_AVG_SS,GRADE_5_SCIENCE_TESTED,GRADE_5_SCIENCE_PROFICIENT,GRADE_5_SCIENCE_AVG_SS,GRADE_8_SCIENCE_TESTED,GRADE_8_SCIENCE_PROFICIENT,GRADE_8_SCIENCE_AVG_SS,GRADE_6_SOCIAL_STUDIES_TESTED,GRADE_6_SOCIAL_STUDIES_PROFICIENT,GRADE_6_SOCIAL_STUDIES_AVG_SS,GRADE_9_SOCIAL_STUDIES_TESTED,GRADE_9_SOCIAL_STUDIES_PROFICIENT,GRADE_9_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_TESTED,GRADE_11_MATH_PROFICIENT,GRADE_11_MATH_AVG_SS,GRADE_11_READING_TESTED,GRADE_11_READING_PROFICIENT,GRADE_11_READING_AVG_SS,GRADE_11_WRITING_TESTED,GRADE_11_WRITING_PROFICIENT,GRADE_11_WRITING_AVG_SS,GRADE_11_SCIENCE_TESTED,GRADE_11_SCIENCE_PROFICIENT,GRADE_11_SCIENCE_AVG_SS,GRADE_11_SOCIAL_STUDIES_TESTED,GRADE_11_SOCIAL_STUDIES_PROFICIENT,GRADE_11_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_PERCENT_READY,GRADE_11_READING_PERCENT_READY,GRADE_11_SCIENCE_PERCENT_READY,GRADE_11_ENGLISH_PERCENT_READY,GRADE_11_ALL_SUBJECT_PERCENT_READY,COHORT_4_YEAR,GRADUATION_RATE_4_YEAR,DROPOUT_RATE_4_YEAR,GRADUATES_4_YEAR,DROPOUTS_4_YEAR,CONTINUING_4_YEAR,OTHER_COMPLETER_4_YEAR,COHORT_5_YEAR,GRADUATION_RATE_5_YEAR,DROPOUT_RATE_5_YEAR,GRADUATES_5_YEAR,DROPOUTS_5_YEAR,CONTINUING_5_YEAR,OTHER_COMPLETER_5_YEAR,COHORT_6_YEAR,GRADUATION_RATE_6_YEAR,DROPOUT_RATE_6_YEAR,GRADUATES_6_YEAR,DROPOUTS_6_YEAR,CONTINUING_6_YEAR,OTHER_COMPLETER_6_YEAR
"11 - 12 School Year","82","Wayne RESA","82758","New School High",,,,"PSA District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82758","New School High","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82758","New School High","02540","New School High","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82992","Northpointe Academy",,,,"PSA District","331","162","169","0","1","330","0","0","0","0","37","40","40","35","42","31","35","36","35","0","0","0","0","289","35","<10","0","0","Yes","0","33","< 10","310","40","< 10","408","29","< 10","509","35","< 10","610","35","< 10","707","34","< 10","799","33","< 10","307","40","< 10","404","29","17","526","34","16","621","35","13","711","34","11","813","30","< 10","507","34","< 10","806","35","< 10","606","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82992","Northpointe Academy","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82992","Northpointe Academy","09615","Northpointe Academy","Suburb: Large","PSA School","331","162","169","0","1","330","0","0","0","0","37","40","40","35","42","31","35","36","35","0","0","0","0","289","35","<10","0","0","Yes","0","33","< 10","310","40","< 10","408","29","< 10","509","35","< 10","610","35","< 10","707","34","< 10","799","33","< 10","307","40","< 10","404","29","17","526","34","16","621","35","13","711","34","11","813","30","< 10","507","34","< 10","806","35","< 10","606","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools",,,,"LEA District","7293","3768","3525","10","1073","294","177","1","5639","99","460","492","532","512","535","550","555","588","569","554","604","542","503","520","714","202","19","0","Yes","0","510","306","340","534","322","439","544","332","544","548","319","639","575","398","749","557","257","832","506","427","347","532","477","453","541","492","553","547","488","647","574","466","744","556","448","837","546","252","551","566","190","832","554","305","625","553","330","933","528","325","1118.96","530","440","1129.10","531","436","1122.57","529","276","1124.25","529","347","1140.98","70.4300","72.3200","53.1100","85.8800","46.1400","2012","93.5400","0.5900","478","3","27","3","2011","95.1200","1.0100","565","6","17","6","2010","95.8000","0.9100","524","5","17","1"
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","00083","Amerman Elementary School","Suburb: Large","LEA School","542","262","280","2","93","9","23","0","406","9","59","78","67","98","113","127","0","0","0","0","0","0","0","20","25","13","3","0","Yes","0","98","61","344","113","86","451","126","98","567","0","0","0","0","0","0","0","0","0","98","83","349","113","108","463","126","121","565","0","0","0","0","0","0","0","0","0","127","89","569","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","05323","Bryant School",,"LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","02770","Cooke School","Suburb: Large","LEA School","149","80","69","0","2","45","3","0","98","1","0","0","0","0","0","0","0","0","0","0","0","0","0","116","149","<10","0","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","07379","Early Childhood Center","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","08803","Hillside Middle School","Suburb: Large","LEA School","802","407","395","1","79","15","18","0","685","4","0","0","0","0","0","0","249","271","282","0","0","0","0","40","45","10","1","0","Yes","0","0","0","0","0","0","0","0","0","0","247","132","635","266","190","748","278","128","831","0","0","0","0","0","0","0","0","0","247","218","645","265","213","744","278","226","839","0","0","0","279","97","833","249","126","624","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","06591","Meads Mill Middle School","Suburb: Large","LEA School","910","470","440","0","178","44","15","0","667","6","0","0","0","0","0","0","306","317","287","0","0","0","0","60","56","10","2","0","Yes","0","0","0","0","0","0","0","0","0","0","301","187","642","309","208","749","279","129","833","0","0","0","0","0","0","0","0","0","300","270","649","309","253","744","278","222","836","0","0","0","287","93","831","305","179","625","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","05283","Moraine Elementary School","Suburb: Large","LEA School","425","229","196","0","35","5","10","1","363","11","66","57","78","74","64","86","0","0","0","0","0","0","0","24","27","11","1","0","Yes","0","73","54","347","64","42","440","84","50","538","0","0","0","0","0","0","0","0","0","73","63","349","64","57","456","84","77","551","0","0","0","0","0","0","0","0","0","84","34","547","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","04372","Northville Christian School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","02772","Northville High School","Suburb: Large","LEA School","2204","1121","1083","1","284","76","43","0","1791","9","0","0","0","0","0","0","0","0","0","554","604","542","503","108","109","25","9","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","553","330","933","528","325","1118.96","530","440","1129.10","531","436","1122.57","529","276","1124.25","529","347","1140.98","70.4300","72.3200","53.1100","85.8800","46.1400","2012","96.5600","0.6100","477","3","12","2","2011","98.4300","0.5200","564","3","1","5","2010","99.6200","0.3800","523","2","0","0"
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","06707","Old Village School","Suburb: Large","LEA School","114","78","36","1","3","33","1","0","75","1","0","0","0","0","0","0","0","0","0","0","0","0","0","56","114","<10","0","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","09087","Old Village School - Early Childhood Program","Suburb: Large","LEA Unique Education Provider","33","26","7","0","3","1","1","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","33","<10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","02838","Open Door Christian Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","02897","Our Lady of Victory School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","09171","Ridge Wood Elementary School","Suburb: Large","LEA School","716","356","360","4","188","23","24","0","453","24","122","109","135","118","129","103","0","0","0","0","0","0","0","16","43","46","1","0","Yes","0","119","48","331","129","63","433","103","48","531","0","0","0","0","0","0","0","0","0","117","93","342","128","113","449","103","91","549","0","0","0","0","0","0","0","0","0","103","37","543","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","06592","Silver Springs Elementary School","Suburb: Large","LEA School","468","250","218","0","75","29","22","0","324","18","68","79","79","81","78","83","0","0","0","0","0","0","0","50","30","40","1","0","Yes","0","80","53","342","78","44","437","82","55","545","0","0","0","0","0","0","0","0","0","79","65","347","77","69","452","80","72","547","0","0","0","0","0","0","0","0","0","82","36","549","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","03965","St. Paul Lutheran School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","07964","Thornton Creek Elementary School","City: Small","LEA School","435","239","196","1","81","10","7","0","329","7","68","77","83","68","67","72","0","0","0","0","0","0","0","11","45","23","0","0","Yes","0","67","39","337","66","37","435","71","42","544","0","0","0","0","0","0","0","0","0","66","53","341","66","59","447","71","62","553","0","0","0","0","0","0","0","0","0","71","26","543","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","02696","William Allan Academy","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82390","Northville Public Schools","06593","Winchester Elementary School","Suburb: Large","LEA School","495","250","245","0","52","4","10","0","420","9","77","92","90","73","84","79","0","0","0","0","0","0","0","15","38","24","0","0","Yes","0","73","51","344","84","50","438","78","39","532","0","0","0","0","0","0","0","0","0","73","70","353","84","71","447","77","69","547","0","0","0","0","0","0","0","0","0","79","30","545","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82922","Nsoroma Institute",,,,"PSA District","221","112","109","0","0","221","0","0","0","0","19","25","22","22","29","26","25","28","25","0","0","0","0","199","24","<10","1","0","Yes","1","18","< 10","313","23","< 10","407","22","< 10","500","24","< 10","604","26","< 10","701","23","< 10","797","21","< 10","305","24","10","413","23","< 10","508","24","< 10","612","25","< 10","709","22","< 10","819","22","< 10","502","23","< 10","806","25","< 10","595","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82922","Nsoroma Institute","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","82922","Nsoroma Institute","07606","Nsoroma Institute","City: Large","PSA School","221","112","109","0","0","221","0","0","0","0","19","25","22","22","29","26","25","28","25","0","0","0","0","199","24","<10","1","0","Yes","1","18","< 10","313","23","< 10","407","22","< 10","500","24","< 10","604","26","< 10","701","23","< 10","797","21","< 10","305","24","10","413","23","< 10","508","24","< 10","612","25","< 10","709","22","< 10","819","22","< 10","502","23","< 10","806","25","< 10","595","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy",,,,"PSA District","695","346","349","0","19","48","7","0","619","2","64","48","60","64","66","70","55","55","53","54","56","26","24","676","49","530","0","0","No","0","64","13","321","66","< 10","414","70","12","508","53","< 10","611","54","< 10","712","53","< 10","802","63","22","314","63","24","412","68","20","509","52","20","615","51","13","702","53","21","815","70","< 10","500","53","< 10","806","53","< 10","600","52","< 10","903","27","< 10","1072.19","27","< 10","1070.37","26","< 10","1066.38","27","< 10","1064.41","27","< 10","1092.89","7.4100","3.7000","0.0000","14.8100","0.0000","2012","91.3000","0.0000","21","0","2","0","2011","83.3300","16.6700","20","4","0","0","2010","82.7600","17.2400","24","5","0","0"
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy","00000","Administrative Unit","City: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy","09314","Oakland International Academy - Elementary","City: Large","PSA School","236","129","107","0","5","18","4","0","207","2","64","48","60","64","0","0","0","0","0","0","0","0","0","235","12","206","0","0","Yes","0","64","13","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","22","314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy","08743","Oakland International Academy - K-1","City: Large","PSA School","136","79","57","0","4","10","2","0","120","0","0","0","0","0","66","70","0","0","0","0","0","0","0","132","15","105","0","0","Yes","0","0","0","0","66","< 10","414","70","12","508","0","0","0","0","0","0","0","0","0","0","0","0","63","24","412","68","20","509","0","0","0","0","0","0","0","0","0","70","< 10","500","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,"2010","87.5000","12.5000","21","3","0","0"
"11 - 12 School Year","82","Wayne RESA","63912","Oakland International Academy","09830","Oakland International Academy - Middle","City: Large","PSA School","323","138","185","0","10","20","1","0","292","0","0","0","0","0","0","0","55","55","53","54","56","26","24","309","22","219","0","0","Yes","0","0","0","0","0","0","0","0","0","0","53","< 10","611","54","< 10","712","53","< 10","802","0","0","0","0","0","0","0","0","0","52","20","615","51","13","702","53","21","815","0","0","0","53","< 10","806","53","< 10","600","52","< 10","903","27","< 10","1072.19","27","< 10","1070.37","26","< 10","1066.38","27","< 10","1064.41","27","< 10","1092.89","7.4100","3.7000","0.0000","14.8100","0.0000","2012","91.3000","0.0000","21","0","2","0","2011","90.9100","9.0900","20","2","0","0","2010","100.0000","0.0000","3","0","0","0"
"11 - 12 School Year","82","Wayne RESA","82956","Old Redford Academy",,,,"PSA District","2041","989","1052","1","1","2024","0","0","7","8","134","117","139","111","140","120","133","150","141","308","198","165","185","1632","145","<10","16","0","Yes","0","105","< 10","315","130","14","414","111","19","509","124","11","612","144","14","712","139","< 10","803","106","34","315","131","63","418","111","64","525","124","55","617","145","50","712","139","64","816","114","< 10","500","139","< 10","808","132","< 10","598","298","< 10","901","156","< 10","1073.15","156","30","1089.16","156","14","1074.33","157","< 10","1081.15","156","11","1101.83","3.1800","6.3700","1.2700","14.6500","0.6400","2012","89.6200","7.1000","164","13","6","0","2011","92.3600","7.6400","133","11","0","0","2010","89.1500","10.8500","115","14","0","0"
